"EIN","NAME","address","STREET","CITY","STATE","ZIP","zipshrt","lon","lat"
870817578,"SEND ME MINISTRIES TAMPA","12708 COUNTRY BROOK LN, TAMPA, FL, 33625-4144","12708 COUNTRY BROOK LN","TAMPA","FL","33625-4144","33625",-82.5495301,28.0604536
870818784,"CHABAD ISRAELI CENTER OF TAMPA INC","8406 BOXWOOD CT, TAMPA, FL, 33615-4935","8406 BOXWOOD CT","TAMPA","FL","33615-4935","33615",-82.5764419,27.9870412
870901094,"ADVENTHEALTH RIVERVIEW INC","14055 RIVEREDGE DR STE 150, TAMPA, FL, 33637-2107","14055 RIVEREDGE DR STE 150","TAMPA","FL","33637-2107","33637",-82.3549406,28.0779719
870902786,"SPECIAL PATHS INC","503 E COLUMBUS DR APT 3, TAMPA, FL, 33602-1629","503 E COLUMBUS DR APT 3","TAMPA","FL","33602-1629","33602",-82.4549869,27.9666809
870906235,"MU NU UPSILON FRATERNITY INC","10006 CROSS CREEK BLVD UNIT 212, TAMPA, FL, 33647-2595","10006 CROSS CREEK BLVD UNIT 212","TAMPA","FL","33647-2595","33647",-82.3273111,28.142576
870910529,"WINNIES HEART OF GOLD CORP","14740 WATERCHASE BLVD, TAMPA, FL, 33626-3317","14740 WATERCHASE BLVD","TAMPA","FL","33626-3317","33626",-82.6212044,28.0858707
870916883,"FREEDOM RIDING ACADEMY INC","6201 S MAIN AVE, TAMPA, FL, 33611-4920","6201 S MAIN AVE","TAMPA","FL","33611-4920","33611",-82.5006759,27.8788686
870918355,"SEED 2 GREENS FARM CO-OP","10912 N 28TH ST, TAMPA, FL, 33612-4726","10912 N 28TH ST","TAMPA","FL","33612-4726","33612",-82.4282787,28.0483335
870925596,"LULLWATER CAPITAL FOUNDATION INC","711 S HOWARD AVE STE 200, TAMPA, FL, 33606-2466","711 S HOWARD AVE STE 200","TAMPA","FL","33606-2466","33606",-82.4832248,27.936416
871037472,"LARRY HOWARD","12515 LOQUAT WAY, TAMPA, FL, 33626-3048","12515 LOQUAT WAY","TAMPA","FL","33626-3048","33626",-82.6354813,28.0828237
871063902,"REEL AQUAVENTURES INC","2202 N WEST SHORE BLVD STE 200, TAMPA, FL, 33607-5749","2202 N WEST SHORE BLVD STE 200","TAMPA","FL","33607-5749","33607",-82.5249191,27.9606115
871083400,"WE ARE SPARTANS INC","6815 BIG CYPRESS WAY, TAMPA, FL, 33625-3763","6815 BIG CYPRESS WAY","TAMPA","FL","33625-3763","33625",-82.5555274,28.0436748
871120918,"ORIJIN FOUNDATION","7320 E FLETCHER AVE, TAMPA, FL, 33637-0916","7320 E FLETCHER AVE","TAMPA","FL","33637-0916","33637",-82.3666826,28.0699594
871129875,"ZION CEMETERY PRESERVATION & MAINTENANCE SOCIETY","5301 W CYPRESS ST, TAMPA, FL, 33607-1734","5301 W CYPRESS ST","TAMPA","FL","33607-1734","33607",-82.5329752,27.9531039
871170588,"B NATION INC","4106 OAK KNOLL CT, TAMPA, FL, 33610-2409","4106 OAK KNOLL CT","TAMPA","FL","33610-2409","33610",-82.4110462,28.0111018
871205367,"SIMULARITY FOUNDATION INC","3903 W ANGELES ST, TAMPA, FL, 33629-5820","3903 W ANGELES ST","TAMPA","FL","33629-5820","33629",-82.5085627,27.9277805
871213484,"CANCER FIGHT GROUP","5317 N FALKENBURG RD, TAMPA, FL, 33610-5923","5317 N FALKENBURG RD","TAMPA","FL","33610-5923","33610",-82.3345707,27.9946256
871233056,"CREATING ENLIGHTENED MINDS","1512 E 12TH AVE UNIT 351, TAMPA, FL, 33605-3576","1512 E 12TH AVE UNIT 351","TAMPA","FL","33605-3576","33605",-82.4403453,27.964155
871276377,"HSLYNK INC","9918 COURTNEY PALMS BLVD APT 203, TAMPA, FL, 33619-8516","9918 COURTNEY PALMS BLVD APT 203","TAMPA","FL","33619-8516","33619",-82.3478103,27.9275123
871286596,"HOUNDS FOR HOPE INC","7302 S GERMER ST, TAMPA, FL, 33616-2007","7302 S GERMER ST","TAMPA","FL","33616-2007","33616",-82.5347538,27.8607841
871310210,"KLJ COMMUNITY OUTREACH","7610 N NEWPORT AVE, TAMPA, FL, 33604-4752","7610 N NEWPORT AVE","TAMPA","FL","33604-4752","33604",-82.470779,28.0178906
871326971,"FANNIE MAE FULTZ FOUNDATION INC","16350 BRUCE B DOWNS BLVD NUM 47771, TAMPA, FL, 33647-3207","16350 BRUCE B DOWNS BLVD NUM 47771","TAMPA","FL","33647-3207","33647",-82.3852724,28.1125312
871356021,"JESUS SON OF MARY CENTER INC","3457 W KENYON AVE, TAMPA, FL, 33614-1638","3457 W KENYON AVE","TAMPA","FL","33614-1638","33614",-82.4997667,28.0335488
871431226,"MSLNBGC INC","19015 DOVE CREEK DR, TAMPA, FL, 33647-3065","19015 DOVE CREEK DR","TAMPA","FL","33647-3065","33647",-82.3634273,28.1474477
871444987,"OVERCOMERS OF TAMPA BAY INC","8725 N TANGERINE PL, TAMPA, FL, 33617-5923","8725 N TANGERINE PL","TAMPA","FL","33617-5923","33617",-82.4113426,28.0307139
871460225,"ONEMARINEFORCE INC","2501 E 20TH AVE, TAMPA, FL, 33605-2829","2501 E 20TH AVE","TAMPA","FL","33605-2829","33605",-82.4314537,27.9695266
871475731,"QUARLES MAKE A CHANGE FOUNDATION","6830 S FAUL ST, TAMPA, FL, 33616-1355","6830 S FAUL ST","TAMPA","FL","33616-1355","33616",-82.5291411,27.8676145
871547905,"HYPE FO LYFE INC","1410 MARATHON KEY DR APT 107, TAMPA, FL, 33612-3637","1410 MARATHON KEY DR APT 107","TAMPA","FL","33612-3637","33612",-82.4438398,28.0648932
871549243,"VAST TRACK AND FIELD AND CROSS COUNTRY INC","11612 NAVEL ORANGE WAY, TAMPA, FL, 33626-5109","11612 NAVEL ORANGE WAY","TAMPA","FL","33626-5109","33626",-82.5885422,28.0542158
871558171,"SHEPARDS FOUNDATION INC","1608 E LAKE AVE, TAMPA, FL, 33610-8142","1608 E LAKE AVE","TAMPA","FL","33610-8142","33610",-82.4408328,27.9780213
871592476,"TAMPA BAY JOKERS INC","1910 1/2 E HANNA AVE, TAMPA, FL, 33610-3545","1910 1/2 E HANNA AVE","TAMPA","FL","33610-3545","33610",-82.4524278,28.0037758
871599202,"GIRLSPERIOD INC","4805 RIVER BOTTOM CT, TAMPA, FL, 33617-6410","4805 RIVER BOTTOM CT","TAMPA","FL","33617-6410","33617",-82.4058798,28.0266385
871603949,"3D URBAN DIVERSITY SCHOLARSHIP FOUNDATION INC","4817 N FLORIDA AVE, TAMPA, FL, 33603-2117","4817 N FLORIDA AVE","TAMPA","FL","33603-2117","33603",-82.4590791,27.9894912
871610736,"QUIS FOR LIFE INC","4670 ASHBURN SQUARE DR, TAMPA, FL, 33610-5956","4670 ASHBURN SQUARE DR","TAMPA","FL","33610-5956","33610",-82.3371644,27.9877608
871660764,"ARK OF GODS GLORY INTERNATIONAL MINISTRIES","3401 MYRICA ST, TAMPA, FL, 33619-1268","3401 MYRICA ST","TAMPA","FL","33619-1268","33619",-82.3691115,27.9743579
871697142,"JUZT BECAUSE INC","10760 PICTORIAL PARK DR, TAMPA, FL, 33647-2567","10760 PICTORIAL PARK DR","TAMPA","FL","33647-2567","33647",-82.2767666,28.1627491
871709283,"WORLD YOUTH HORIZONS INC","405 SOUTH DALE MABRY HWY SUITE 383, TAMPA, FL, 33609-2820","405 SOUTH DALE MABRY HWY SUITE 383","TAMPA","FL","33609-2820","33609",-82.5061312,27.9409098
871711327,"AMERICAS BACKYARD HEROES INC","5015 W WATERS AVE STE A, TAMPA, FL, 33634-1317","5015 W WATERS AVE STE A","TAMPA","FL","33634-1317","33634",-82.529321,28.0261037
871738513,"NRIDOC FOUNDATION INC","8320 STONE RUN COURT, TAMPA, FL, 33615-1883","8320 STONE RUN COURT","TAMPA","FL","33615-1883","33615",-82.5822064,28.0246796
871757904,"INTERNATIONAL SPINE FOUNDATION INC","5021 W SAN MIGUEL ST, TAMPA, FL, 33629-5428","5021 W SAN MIGUEL ST","TAMPA","FL","33629-5428","33629",-82.5313758,27.9255667
871818714,"HEALING BORDERS INC","6615 SHELDON RD, TAMPA, FL, 33615-3123","6615 SHELDON RD","TAMPA","FL","33615-3123","33615",-82.5828822,28.0087983
871864812,"FHS THEATRE BOOSTERS INC","17410 COMMERCE PARK BLVD, TAMPA, FL, 33647-3500","17410 COMMERCE PARK BLVD","TAMPA","FL","33647-3500","33647",-82.3835797,28.1339125
871877343,"SOARING CITY P INC","2318 UNIVERSITY SQUARE MALL, TAMPA, FL, 33612-0000","2318 UNIVERSITY SQUARE MALL","TAMPA","FL","33612-0000","33612",-82.4305903,28.0563909
871877662,"SURROUNDED FAMILY OUTREACH MINISTRY","3004 E IDLEWILD AVE, TAMPA, FL, 33610-3645","3004 E IDLEWILD AVE","TAMPA","FL","33610-3645","33610",-82.4261619,28.0014323
871905577,"PTA FLORIDA CONGRESS","2704 N HIGHLAND AVE, TAMPA, FL, 33602-1416","2704 N HIGHLAND AVE","TAMPA","FL","33602-1416","33602",-82.4631857,27.9679422
871956458,"ABACODE CARES INC","777 S HARBOUR ISLAND BLVD STE 390, TAMPA, FL, 33602-5744","777 S HARBOUR ISLAND BLVD STE 390","TAMPA","FL","33602-5744","33602",-82.4539995,27.9379997
872018518,"WING STAFF AGENCY BOOSTER CLUB","8208 HANGAR LOOP DRIVE SUITE 2, TAMPA, FL, 33621-5545","8208 HANGAR LOOP DRIVE SUITE 2","TAMPA","FL","33621-5545","33621",-82.4875857,27.8498252
872030954,"GIVING BACK TO SENIORS INC","7825 N DALE MABRY HWY STE 204, TAMPA, FL, 33614-3272","7825 N DALE MABRY HWY STE 204","TAMPA","FL","33614-3272","33614",-82.5017121,28.0197409
872031991,"KIDS SAFETY ACADEMY CORP","13317 W HILLSBOROUGH AVE, TAMPA, FL, 33635-9676","13317 W HILLSBOROUGH AVE","TAMPA","FL","33635-9676","33635",-82.6393626,28.0318344
872069503,"SQUADRON BOOSTER CLUB INC","8307 CYPRESS STAND ST, TAMPA, FL, 33621-5552","8307 CYPRESS STAND ST","TAMPA","FL","33621-5552","33621",-82.4870674,27.847704
872128342,"QUILTS OF HOPE INC","7112 LAWNVIEW CT, TAMPA, FL, 33615-2952","7112 LAWNVIEW CT","TAMPA","FL","33615-2952","33615",-82.5678853,28.0143552
872142735,"FRIENDS OF UNIVERSITY NATURAL AREAS INC","818 W CORAL ST, TAMPA, FL, 33602-1112","818 W CORAL ST","TAMPA","FL","33602-1112","33602",-82.4711545,27.9693511
872170689,"JUNES PLACE INC","100 S ASHLEY DR STE 600, TAMPA, FL, 33602-5300","100 S ASHLEY DR STE 600","TAMPA","FL","33602-5300","33602",-82.457568,27.9439129
872213910,"TRINITY ANGLICAN CHURCH OF TAMPA INC","2006 E BROAD ST, TAMPA, FL, 33610-1028","2006 E BROAD ST","TAMPA","FL","33610-1028","33610",-82.4361292,28.0164502
872221755,"TRADES ARENT TABOO INC","6102 EAST ADAMO DRIVE, TAMPA, FL, 33619-3409","6102 EAST ADAMO DRIVE","TAMPA","FL","33619-3409","33619",-82.3851275,27.9526561
872249552,"PEIRANO FAMILY FOUNDATION INC","205 SOUTH HOOVER BOULEVARD, TAMPA, FL, 33609-3500","205 SOUTH HOOVER BOULEVARD","TAMPA","FL","33609-3500","33609",-82.5360457,27.9416285
872255379,"CH2 ATHLETICS INC","11307 MINARET DR, TAMPA, FL, 33626-2669","11307 MINARET DR","TAMPA","FL","33626-2669","33626",-82.6214465,28.0665378
872256601,"GLOBAL SPORTS ALLIANCE INC","10327 ABBOTSFORD DR, TAMPA, FL, 33626-1734","10327 ABBOTSFORD DR","TAMPA","FL","33626-1734","33626",-82.6007686,28.0507602
872309560,"WAY FOSTER CHILDRENS MINISTRY INC","6208 E COLUMBUS DR, TAMPA, FL, 33619-1655","6208 E COLUMBUS DR","TAMPA","FL","33619-1655","33619",-82.3843846,27.9671781
872322589,"GROW TO GREATNESS INC","319 COMO ST APT D, TAMPA, FL, 33606-3790","319 COMO ST APT D","TAMPA","FL","33606-3790","33606",-82.4538248,27.9243382
872356795,"KOTERRA","5320 SOUTH WESTSHORE BLD UNIT, TAMPA, FL, 33611-0000","5320 SOUTH WESTSHORE BLD UNIT","TAMPA","FL","33611-0000","33611",-82.5263614,27.8874968
872406731,"MY FIRST MENTOR INC","18102 KENNESAW CT, TAMPA, FL, 33647-1705","18102 KENNESAW CT","TAMPA","FL","33647-1705","33647",-82.3660819,28.1373455
872424962,"STUNNING FUTURE INC","3809 GAZEBO POND LANE 1105, TAMPA, FL, 33613-2036","3809 GAZEBO POND LANE 1105","TAMPA","FL","33613-2036","33613",-82.4167661,28.0730358
872455287,"PLANT THEATRE COMPANY BOOSTERS INC","2415 S HIMES AVE, TAMPA, FL, 33629-5134","2415 S HIMES AVE","TAMPA","FL","33629-5134","33629",-82.5022195,27.9238864
872471480,"FREEDOM BY FAITH MINISTRIES INC","17210 NORTH ARMENIA AVE UNIT 101, TAMPA, FL, 33607-0000","17210 NORTH ARMENIA AVE UNIT 101","TAMPA","FL","33607-0000","33607",-82.4850709,27.9448153
872489857,"MIDTOWN OUTREACH INC","2136 W DR MARTIN LUTHER KING JR BLV, TAMPA, FL, 33607-6512","2136 W DR MARTIN LUTHER KING JR BLV","TAMPA","FL","33607-6512","33607",-82.4821081,27.9810336
872510660,"THREE NAILS AND CROSS MINISTRIES INC","3913 W PALMETTO ST, TAMPA, FL, 33607-2432","3913 W PALMETTO ST","TAMPA","FL","33607-2432","33607",-82.5079073,27.9629784
872513717,"GMFL 2022 INC","12404 DANBY CT, TAMPA, FL, 33626-2444","12404 DANBY CT","TAMPA","FL","33626-2444","33626",-82.6310612,28.046546
872543145,"2011 TAMPA BULLS","100 N TAMPA ST STE 2050, TAMPA, FL, 33602-5866","100 N TAMPA ST STE 2050","TAMPA","FL","33602-5866","33602",-82.4582711,27.9454055
872555774,"WITH YOU FOR YOU TAMPA BAY INC","7326 S TRASK ST, TAMPA, FL, 33616-2123","7326 S TRASK ST","TAMPA","FL","33616-2123","33616",-82.5227059,27.8600403
872582898,"CAMPOUT FLORIDA CORPORATION","5706 N 18TH ST, TAMPA, FL, 33610-4310","5706 N 18TH ST","TAMPA","FL","33610-4310","33610",-82.4399198,27.9993251
872584548,"SHS AFJROTC BOOSTER CLUB INC","7950 GUNN HWY, TAMPA, FL, 33626-1617","7950 GUNN HWY","TAMPA","FL","33626-1617","33626",-82.5824722,28.0791588
872597652,"INSTITUTE OF BIOENERGETICS INC","5801 BENJAMIN CENTER DR STE 113, TAMPA, FL, 33634-5206","5801 BENJAMIN CENTER DR STE 113","TAMPA","FL","33634-5206","33634",-82.5383399,28.0056777
872642126,"LAX REPORT INC","10214 WOODFORD BRIDGE ST, TAMPA, FL, 33626-1837","10214 WOODFORD BRIDGE ST","TAMPA","FL","33626-1837","33626",-82.5973268,28.0456409
872694409,"GREATER TAMPA SECTION ITE","2103 W CARMEN ST, TAMPA, FL, 33606-1227","2103 W CARMEN ST","TAMPA","FL","33606-1227","33606",-82.4812406,27.9494009
872700511,"FREEDOM HIGH SCHOOL NJROTC BOOSTER CLUB INC","17410 COMMERCE PARK BLVD, TAMPA, FL, 33647-3500","17410 COMMERCE PARK BLVD","TAMPA","FL","33647-3500","33647",-82.3835797,28.1339125
872709113,"HELLO SUNFLOWER COMPANY","6024 GIBSON AVE, TAMPA, FL, 33617-1327","6024 GIBSON AVE","TAMPA","FL","33617-1327","33617",-82.3894996,28.0631325
872711668,"INTERNATIONAL CONSECRATED MARIAN SOCIETY INC","2508 WEST TAMPA BLVD, TAMPA, FL, 33607-0000","2508 WEST TAMPA BLVD","TAMPA","FL","33607-0000","33607",-82.4892617,27.9533546
872759581,"FRIENDS OF 6419 INC","13046 RACE TRACK RD, TAMPA, FL, 33626-1302","13046 RACE TRACK RD","TAMPA","FL","33626-1302","33626",-82.6322544,28.071195
872806277,"ROGAI FAMILY FOUNDATION INC","1211 N WEST SHORE BLVD STE 306, TAMPA, FL, 33607-4615","1211 N WEST SHORE BLVD STE 306","TAMPA","FL","33607-4615","33607",-82.5230239,27.9544775
872851867,"PARENT BOOSTER USA INC","10101 CROSS CREEK BLVD, TAMPA, FL, 33647-2575","10101 CROSS CREEK BLVD","TAMPA","FL","33647-2575","33647",-82.3233995,28.1409111
872887732,"ENTHEOS LEADERSHIP INC","6601 S WEST SHORE BLVD, TAMPA, FL, 33616-1500","6601 S WEST SHORE BLVD","TAMPA","FL","33616-1500","33616",-82.529205,27.8716088
872910708,"CHRISTINE ORTOLL RECOVERY ORGANIZATION INC","3531 HEARDS FERRY DR, TAMPA, FL, 33618-2922","3531 HEARDS FERRY DR","TAMPA","FL","33618-2922","33618",-82.4990745,28.0633778
872972923,"T J GREENHALGH FOUNDATION INC","701 E JAMES ST, TAMPA, FL, 33603-5003","701 E JAMES ST","TAMPA","FL","33603-5003","33603",-82.4530614,27.9762401
873029570,"TIKKUN HAYAM-REPAIR THE SEA INC","3225 S MACDILL AVE STE 129185, TAMPA, FL, 33629-8171","3225 S MACDILL AVE STE 129185","TAMPA","FL","33629-8171","33629",-82.494673,27.9157286
873066620,"SOCIETY FOR DIVERSITY IN MEDICINE","5001 BRIDGE ST, TAMPA, FL, 33611-3216","5001 BRIDGE ST","TAMPA","FL","33611-3216","33611",-82.5300202,27.8903551
873094422,"CANCERX FOUNDATION INC","4830 W KENNEDY BLVD STE 600, TAMPA, FL, 33609-2584","4830 W KENNEDY BLVD STE 600","TAMPA","FL","33609-2584","33609",-82.5255189,27.9438777
873130848,"HI FIVE BEACH TENNIS CORP","3202 BAY CLUB CIR, TAMPA, FL, 33607-5961","3202 BAY CLUB CIR","TAMPA","FL","33607-5961","33607",-82.567978,27.965614
873131261,"JOHNNY VALENTI MEMORIAL INC","573 LUZON AVE, TAMPA, FL, 33606-3623","573 LUZON AVE","TAMPA","FL","33606-3623","33606",-82.4541617,27.9218068
873151534,"FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS AND LOCAL CHAPTER","4519 CASTAWAY DR APT 4, TAMPA, FL, 33615-5175","4519 CASTAWAY DR APT 4","TAMPA","FL","33615-5175","33615",-82.566446,27.9846409
873271709,"KENLY COLLEGE INSTITUTE","2909 N 66TH ST, TAMPA, FL, 33619-1729","2909 N 66TH ST","TAMPA","FL","33619-1729","33619",-82.3807414,27.9697958
873292429,"IQ SOCCER ACADEMY","10301 RIVERBURN DR, TAMPA, FL, 33647-3164","10301 RIVERBURN DR","TAMPA","FL","33647-3164","33647",-82.3212371,28.1459232
873296836,"CUP INC","3302 ELIZABETH CT, TAMPA, FL, 33629-7029","3302 ELIZABETH CT","TAMPA","FL","33629-7029","33629",-82.4984768,27.9247517
873319203,"JOSEPH AND LAURA WILLIAMS FAMILY FOUNDATION INC","1501 E 2ND AVE, TAMPA, FL, 33605-5005","1501 E 2ND AVE","TAMPA","FL","33605-5005","33605",-82.4425122,27.9563831
873324483,"TBEL FOUNDATION INC","701 S HOWARD AVE STE 203, TAMPA, FL, 33606-2473","701 S HOWARD AVE STE 203","TAMPA","FL","33606-2473","33606",-82.4832747,27.9369356
873350749,"AMATEUR ATHLTC UNION OF THE US INC","3411 WINDSOR CT APT 220, TAMPA, FL, 33614-4694","3411 WINDSOR CT APT 220","TAMPA","FL","33614-4694","33614",-82.4981212,28.0062331
873423501,"D & L OLIPHANT STAND UP FOUNDATION INC","8700 N 50TH ST APT 402, TAMPA, FL, 33617-6058","8700 N 50TH ST APT 402","TAMPA","FL","33617-6058","33617",-82.4034567,28.0311388
873497586,"EDUCATION INSTITUTE OF TAMPA FAMILY","302 W FLETCHER AVE, TAMPA, FL, 33612-3415","302 W FLETCHER AVE","TAMPA","FL","33612-3415","33612",-82.4616517,28.0686041
873506312,"THORACIC CONNECT FOUNDATION","3709 W JETTON AVE STE 203, TAMPA, FL, 33629-5116","3709 W JETTON AVE STE 203","TAMPA","FL","33629-5116","33629",-82.5046948,27.9333807
873522705,"180 DEGREES TO REDEMTION INC","1304 W BUSCH BLVD, TAMPA, FL, 33612-7710","1304 W BUSCH BLVD","TAMPA","FL","33612-7710","33612",-82.4721661,28.0331071
873584309,"TAMPA BAY PYTHON INC","14910 N DALE MABRY HWY, TAMPA, FL, 33618-1814","14910 N DALE MABRY HWY","TAMPA","FL","33618-1814","33618",-82.5063638,28.0852821
873685902,"MERCYMED OF TAMPA INC","2803 CORRIE WAY, TAMPA, FL, 33618-1126","2803 CORRIE WAY","TAMPA","FL","33618-1126","33618",-82.4871529,28.1175204
873704131,"SOCIETY OF ST VINCENT DE PAUL INCAR NATION CONFERENCE INC","5124 GATEWAY DR, TAMPA, FL, 33615-4623","5124 GATEWAY DR","TAMPA","FL","33615-4623","33615",-82.5735947,27.9958346
873731362,"MADISON MUSIC BOOSTERS","4444 W BAY VISTA AVE, TAMPA, FL, 33611-1126","4444 W BAY VISTA AVE","TAMPA","FL","33611-1126","33611",-82.52074,27.9064206
873732462,"JOURNEYMEN UNITED INC","2519 W BEACH ST, TAMPA, FL, 33607-2901","2519 W BEACH ST","TAMPA","FL","33607-2901","33607",-82.4857034,27.9632228
873741262,"BANGING POTS FOUNDATION INC","8830 BEACON LAKES DR APT 208, TAMPA, FL, 33615-3489","8830 BEACON LAKES DR APT 208","TAMPA","FL","33615-3489","33615",-82.5853839,28.0070359
873743519,"NAMELESS MINISTRIES INC","10925 TAILFEATHER CT, TAMPA, FL, 33625-5650","10925 TAILFEATHER CT","TAMPA","FL","33625-5650","33625",-82.5468473,28.0470858
873751107,"SHRINERS INTERNATIONAL","5017 E WASHINGTON ST, TAMPA, FL, 33619-3418","5017 E WASHINGTON ST","TAMPA","FL","33619-3418","33619",-82.4009064,27.948436
873778903,"WEST AFRICA GLOBAL HUMAN TRAFFICKING CORPORATION","8635 W HILLSBOROUGH AVENUE STE 134, TAMPA, FL, 33615-3810","8635 W HILLSBOROUGH AVENUE STE 134","TAMPA","FL","33615-3810","33615",-82.5814259,27.9979064
873790519,"PHOENIX COMMUNITIES INC","4205 FAIRWAY CIR, TAMPA, FL, 33618-8639","4205 FAIRWAY CIR","TAMPA","FL","33618-8639","33618",-82.5100362,28.0648236
873810983,"SPEED CAPITAL FOUNDATION INC","5401 W KENNEDY BLVD, TAMPA, FL, 33609-2428","5401 W KENNEDY BLVD","TAMPA","FL","33609-2428","33609",-82.5346076,27.9455249
873864176,"LOCALLY GROWN INC","617 E DAVIS BLVD, TAMPA, FL, 33606-3921","617 E DAVIS BLVD","TAMPA","FL","33606-3921","33606",-82.4496107,27.9208151
873917544,"FINK FIVE FOUNDATION INC","2401 SYLVAN RAMBLE STREET, TAMPA, FL, 33609-0000","2401 SYLVAN RAMBLE STREET","TAMPA","FL","33609-0000","33609",-82.5153316,27.9369222
873939391,"PTA FLORIDA CONGRESS","5030 E BUSCH BLVD, TAMPA, FL, 33617-5459","5030 E BUSCH BLVD","TAMPA","FL","33617-5459","33617",-82.3990402,28.0338296
873943441,"WALKING IN THE LIGHT PRISON MINISTRY INC","14022 CLUBHOUSE CIR APT 2207, TAMPA, FL, 33618-7524","14022 CLUBHOUSE CIR APT 2207","TAMPA","FL","33618-7524","33618",-82.5166679,28.0751498
873961070,"MAAN ACADEMY INC","10353 CROSS CREEK BLVD STE F, TAMPA, FL, 33647-2770","10353 CROSS CREEK BLVD STE F","TAMPA","FL","33647-2770","33647",-82.3122477,28.1445102
873968578,"FOREVER 22 INC","521 W DAVIS BLVD, TAMPA, FL, 33606-4012","521 W DAVIS BLVD","TAMPA","FL","33606-4012","33606",-82.4572327,27.9135813
873999633,"SALUBRITY","4712 MILLPOND LN, TAMPA, FL, 33624-5117","4712 MILLPOND LN","TAMPA","FL","33624-5117","33624",-82.521818,28.0407761
874005263,"TROOP 2019 INC","6012 YEATS MANOR DR UNIT 102, TAMPA, FL, 33616-1444","6012 YEATS MANOR DR UNIT 102","TAMPA","FL","33616-1444","33616",-82.5293544,27.8802257
874059108,"MAGDALA MINISTRIES","4907 BELLE CHASE CIR, TAMPA, FL, 33634-4255","4907 BELLE CHASE CIR","TAMPA","FL","33634-4255","33634",-82.558177,27.990558
874070953,"ALMSGIVING FOUNDATION","711 S WILLOW AVE, TAMPA, FL, 33606-2536","711 S WILLOW AVE","TAMPA","FL","33606-2536","33606",-82.473013,27.9366486
874078544,"NET ZERO LIFE INC","2113 W CASS ST UNIT 2, TAMPA, FL, 33606-1233","2113 W CASS ST UNIT 2","TAMPA","FL","33606-1233","33606",-82.4820673,27.9500332
874080346,"LIVE TAMPA BAY INC","4300 W CYPRESS ST STE 875, TAMPA, FL, 33607-4252","4300 W CYPRESS ST STE 875","TAMPA","FL","33607-4252","33607",-82.5162292,27.9518537
874127133,"COMMUNITY ARTS AND WELLNESS INC","3314 W WOODLAWN AVE, TAMPA, FL, 33607-6630","3314 W WOODLAWN AVE","TAMPA","FL","33607-6630","33607",-82.4967163,27.9760201
874132759,"SHILEN & PARITA PATEL FAMILY FOUNDATION INC","5600 MARINER ST STE 200, TAMPA, FL, 33609-3417","5600 MARINER ST STE 200","TAMPA","FL","33609-3417","33609",-82.537607,27.9412325
874147171,"IGLESIA DEL DIOS VERDADERO PARA LAS NACIONES INC","7503 W ELLICOTT ST, TAMPA, FL, 33615-4713","7503 W ELLICOTT ST","TAMPA","FL","33615-4713","33615",-82.5639278,27.9921424
874187772,"JEN MALLAN MINISTRIES INC","3905 FLOYD RD, TAMPA, FL, 33618-5324","3905 FLOYD RD","TAMPA","FL","33618-5324","33618",-82.5095564,28.0477008
874232410,"JERSEYS FOR JUSTICE INC","101 S FRANKLIN ST STE 202, TAMPA, FL, 33602-5350","101 S FRANKLIN ST STE 202","TAMPA","FL","33602-5350","33602",-82.4570569,27.9451696
874325073,"COACH CARLA NETWORK","4825 SERENA DR, TAMPA, FL, 33617-3907","4825 SERENA DR","TAMPA","FL","33617-3907","33617",-82.4040151,28.0433514
874335881,"CONEXION CITY INC","6803 24TH AVE S, TAMPA, FL, 33619-5806","6803 24TH AVE S","TAMPA","FL","33619-5806","33619",-82.4058427,27.9261601
874368804,"MARITIME CLASSIC FOUNDATION INC","5001 BRIDGE ST APT 2604, TAMPA, FL, 33611-3252","5001 BRIDGE ST APT 2604","TAMPA","FL","33611-3252","33611",-82.5301793,27.8903262
874368917,"GLOBAL NATIONS INTERNATIONAL","1521 W RIVER SHORE WAY, TAMPA, FL, 33603-2908","1521 W RIVER SHORE WAY","TAMPA","FL","33603-2908","33603",-82.4742815,27.9879773
874425639,"FAVORED FOUNDATION INC","13444 CANOPY CREEK DR, TAMPA, FL, 33625-5916","13444 CANOPY CREEK DR","TAMPA","FL","33625-5916","33625",-82.5472385,28.0716835
874429644,"BAY AREA COMMUNITY RESOURCE CENTER","2700 N MACDILL AVE STE 208, TAMPA, FL, 33607-2273","2700 N MACDILL AVE STE 208","TAMPA","FL","33607-2273","33607",-82.4938974,27.9650389
874530177,"ST THOMAS AQUINAS SOCIETY CORP","2307 W FIG ST, TAMPA, FL, 33609-2311","2307 W FIG ST","TAMPA","FL","33609-2311","33609",-82.4836095,27.9478927
